account_id,churn_flag,churn_probability,risk_level,plan_tier,industry,mrr_amount,arr_amount,billing_frequency,expected_mrr_at_risk,expected_arr_at_risk,top_risk_increasing,top_risk_decreasing,top_feature,action_category,suggested_action,urgency
A-296d7c,False,0.5959106703908928,Medium,Enterprise,DevTools,294,3528,annual,175.1977370949225,2102.37284513907,country_DE (+0.814); industry_DevTools (+0.654); total_errors (+0.332),total_usage_count (-0.522); country_US (-0.312); tenure_months (-0.279),country_DE,Segment-Level,Not an individually actionable behavior — this account's region shows elevated structural risk; consider region-specific support/localization review rather than one-off outreach,Monitor / act within the month
A-1619f8,False,0.4056790899778614,Medium,Pro,DevTools,551,6612,monthly,223.5291785778016,2682.35014293362,industry_DevTools (+0.654); tenure_months (+0.226); tenure_days (+0.226),engagement_trend_ratio (-0.541); total_usage_count (-0.229); referral_source_organic (-0.222),industry_DevTools,Segment-Level,Not an individually actionable behavior — this account's industry segment shows elevated structural risk; consider segment-level strategy (tailored onboarding or pricing for this vertical) rather than one-off outreach,Monitor / act within the month
A-a1b80b,False,0.4761655031285832,Medium,Basic,HealthTech,0,0,annual,0.0,0.0,total_usage_count (+1.009); engagement_trend_ratio (+0.473); industry_HealthTech (+0.358),total_errors (-0.810); tenure_months (-0.230); tenure_days (-0.229),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,Monitor / act within the month
A-139c3b,True,0.7833128853667516,High,Enterprise,HealthTech,0,0,annual,0.0,0.0,tenure_months (+0.708); tenure_days (+0.707); total_errors (+0.408),engagement_trend_ratio (-0.834); referral_source_organic (-0.222); industry_DevTools (-0.195),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Act this week
A-702032,False,0.3062992967381505,Medium,Pro,HealthTech,1372,16464,annual,420.2426351247425,5042.91162149691,total_errors (+0.446); industry_HealthTech (+0.358); country_US (+0.200),total_usage_count (-0.804); tenure_months (-0.373); tenure_days (-0.372),total_errors,Support/Technical,Technical support outreach — elevated error activity; proactively offer troubleshooting help,Monitor / act within the month
A-7a0d69,True,0.7500679717209454,High,Enterprise,DevTools,3184,38208,monthly,2388.21642195949,28658.597063513884,country_DE (+0.814); industry_DevTools (+0.654); total_usage_count (+0.451),engagement_trend_ratio (-0.521); country_US (-0.312); total_errors (-0.163),country_DE,Segment-Level,Not an individually actionable behavior — this account's region shows elevated structural risk; consider region-specific support/localization review rather than one-off outreach,Act this week
A-22d9d2,False,0.7565025553897436,High,Pro,DevTools,1568,18816,monthly,1186.196006851118,14234.352082213416,total_usage_count (+1.138); industry_DevTools (+0.654); country_FR (+0.616),total_errors (-0.620); country_US (-0.312); engagement_trend_ratio (-0.251),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,Act this week
A-b9eed8,False,0.2148717083321412,Low,Basic,Cybersecurity,342,4104,monthly,73.4861242495923,881.8334909951075,total_usage_count (+0.517); days_since_last_activity (+0.227); country_US (+0.200),total_errors (-1.077); referral_source_organic (-0.222); industry_DevTools (-0.195),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,No action needed
A-dfbd31,False,0.5272505715431461,Medium,Enterprise,DevTools,266,3192,monthly,140.24865203047688,1682.9838243657225,industry_DevTools (+0.654); total_usage_count (+0.423); total_errors (+0.293),country_US (-0.312); tenure_months (-0.211); tenure_days (-0.211),industry_DevTools,Segment-Level,Not an individually actionable behavior — this account's industry segment shows elevated structural risk; consider segment-level strategy (tailored onboarding or pricing for this vertical) rather than one-off outreach,Monitor / act within the month
A-8e47ca,False,0.2267753518457072,Low,Pro,HealthTech,4975,59700,monthly,1128.2073754323933,13538.48850518872,industry_HealthTech (+0.358); country_US (+0.200); arr_amount (+0.036),total_errors (-0.316); referral_source_organic (-0.222); engagement_trend_ratio (-0.219),industry_HealthTech,Segment-Level,Not an individually actionable behavior — this account's industry segment shows elevated structural risk; consider segment-level strategy (tailored onboarding or pricing for this vertical) rather than one-off outreach,No action needed
A-4437e4,False,0.44571326115156,Medium,Enterprise,Cybersecurity,171,2052,annual,76.21696765691676,914.6036118830012,total_usage_count (+1.232); referral_source_event (+0.390); engagement_trend_ratio (+0.357),total_errors (-0.620); tenure_months (-0.417); tenure_days (-0.416),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,Monitor / act within the month
A-779e4e,False,0.2875598863291701,Low,Basic,HealthTech,1862,22344,annual,535.4365083449147,6425.238100138978,engagement_trend_ratio (+1.379); industry_HealthTech (+0.358); total_errors (+0.255),tenure_months (-1.086); tenure_days (-1.084); total_usage_count (-0.382),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,No action needed
A-53f4e3,False,0.2610729958760752,Low,Enterprise,Cybersecurity,1421,17052,monthly,370.9847271399028,4451.816725678834,referral_source_event (+0.390); tenure_months (+0.291); tenure_days (+0.291),total_errors (-0.696); engagement_trend_ratio (-0.490); total_usage_count (-0.315),referral_source_event,Segment-Level,Not an individually actionable behavior — this account's acquisition channel shows elevated structural risk; consider reviewing onboarding quality for this channel rather than one-off outreach,No action needed
A-692f18,True,0.4490644981827362,Medium,Basic,EdTech,5572,66864,annual,2502.1873838742063,30026.248606490477,total_usage_count (+1.486); referral_source_other (+0.211); country_US (+0.200),total_errors (-1.077); engagement_trend_ratio (-0.443); distinct_features_used (-0.254),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,Monitor / act within the month
A-13466a,True,0.7807450163124376,High,Basic,DevTools,171,2052,annual,133.50739778942685,1602.088773473122,industry_DevTools (+0.654); total_errors (+0.484); referral_source_event (+0.390),total_usage_count (-1.116); country_US (-0.312); industry_HealthTech (-0.101),industry_DevTools,Segment-Level,Not an individually actionable behavior — this account's industry segment shows elevated structural risk; consider segment-level strategy (tailored onboarding or pricing for this vertical) rather than one-off outreach,Act this week
A-1986ca,False,0.280772200537239,Low,Pro,HealthTech,3980,47760,monthly,1117.473358138211,13409.680297658537,engagement_trend_ratio (+1.754); industry_HealthTech (+0.358); country_IN (+0.328),tenure_months (-1.013); tenure_days (-1.012); total_usage_count (-0.503),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,No action needed
A-0cc442,False,0.4033753269962567,Medium,Basic,EdTech,8955,107460,annual,3612.226053251479,43346.71263901775,total_usage_count (+1.072); tenure_months (+0.380); tenure_days (+0.379),engagement_trend_ratio (-0.694); total_errors (-0.544); referral_source_organic (-0.222),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,Monitor / act within the month
A-c608c8,True,0.8288318432150329,High,Pro,DevTools,1029,12348,annual,852.8679666682689,10234.415600019229,engagement_trend_ratio (+1.303); country_DE (+0.814); industry_DevTools (+0.654),country_US (-0.312); tenure_months (-0.240); tenure_days (-0.240),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Act this week
A-3be56b,True,0.7457646253647091,High,Pro,HealthTech,380,4560,annual,283.3905576385895,3400.6866916630734,referral_source_event (+0.390); industry_HealthTech (+0.358); country_IN (+0.328),country_US (-0.312); total_errors (-0.239); industry_DevTools (-0.195),referral_source_event,Segment-Level,Not an individually actionable behavior — this account's acquisition channel shows elevated structural risk; consider reviewing onboarding quality for this channel rather than one-off outreach,Act this week
A-354f12,False,0.7821003235907985,High,Pro,FinTech,133,1596,monthly,104.0193430375762,1248.2321164509144,engagement_trend_ratio (+1.113); total_errors (+0.903); distinct_features_used (+0.214),total_usage_count (-1.300); industry_DevTools (-0.195); plan_tier_Pro (-0.104),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Act this week
A-68f37c,False,0.3153211260612861,Medium,Basic,HealthTech,796,9552,monthly,250.9956163447837,3011.9473961374047,engagement_trend_ratio (+0.839); total_usage_count (+0.521); industry_HealthTech (+0.358),tenure_months (-0.581); tenure_days (-0.580); total_errors (-0.506),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Monitor / act within the month
A-aa9511,False,0.5598802552665476,Medium,Pro,DevTools,5970,71640,monthly,3342.485123941289,40109.82148729547,industry_DevTools (+0.654); total_usage_count (+0.525); days_since_last_activity (+0.240),tenure_months (-0.355); tenure_days (-0.354); total_errors (-0.316),industry_DevTools,Segment-Level,Not an individually actionable behavior — this account's industry segment shows elevated structural risk; consider segment-level strategy (tailored onboarding or pricing for this vertical) rather than one-off outreach,Monitor / act within the month
A-af0cd2,False,0.3310196223925835,Medium,Enterprise,Cybersecurity,1083,12996,annual,358.4942510511679,4301.931012614015,engagement_trend_ratio (+1.420); total_usage_count (+0.767); country_IN (+0.328),tenure_months (-1.084); tenure_days (-1.082); country_US (-0.312),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Monitor / act within the month
A-bd4513,False,0.6692841319045335,Medium,Enterprise,DevTools,950,11400,annual,635.8199253093069,7629.839103711682,tenure_months (+0.669); tenure_days (+0.668); industry_DevTools (+0.654),engagement_trend_ratio (-0.915); country_US (-0.312); total_errors (-0.278),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Monitor / act within the month
A-c222ab,True,0.5264654527091014,Medium,Pro,Cybersecurity,1568,18816,monthly,825.497829847871,9905.973958174452,tenure_months (+0.427); tenure_days (+0.426); days_since_last_activity (+0.213),total_errors (-0.239); total_usage_count (-0.218); engagement_trend_ratio (-0.205),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Monitor / act within the month
A-34d880,False,0.148267561229018,Low,Enterprise,Cybersecurity,995,11940,monthly,147.5262234228729,1770.3146810744747,tenure_months (+0.125); tenure_days (+0.124); referral_source_organic (+0.082),total_errors (-0.506); engagement_trend_ratio (-0.420); country_US (-0.312),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,No action needed
A-508199,False,0.4460100253336008,Medium,Basic,FinTech,0,0,monthly,0.0,0.0,engagement_trend_ratio (+0.665); total_errors (+0.446); referral_source_event (+0.390),total_usage_count (-1.015); country_US (-0.312); days_since_last_activity (-0.275),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Monitor / act within the month
A-f03140,False,0.7219661129635889,High,Pro,DevTools,0,0,annual,0.0,0.0,industry_DevTools (+0.654); total_usage_count (+0.408); referral_source_event (+0.390),country_US (-0.312); tenure_months (-0.243); tenure_days (-0.242),industry_DevTools,Segment-Level,Not an individually actionable behavior — this account's industry segment shows elevated structural risk; consider segment-level strategy (tailored onboarding or pricing for this vertical) rather than one-off outreach,Act this week
